StateName,StateAbbrev,DataLevel,Charter,SchoolName,SchoolType,NCESSchoolID,StateAssignedSchoolID,DistrictName,DistrictType,NCESDistrictID,StateAssignedDistrictID,EnrollmentTotal,TimePeriodInterval,TimePeriodStart,TimePeriodEnd,LearningModel,LearningModelGrK5,LearningModelGr68,LearningModelGr912,LearningModelStateCat,LearningModelStateCatGrK5,LearningModelStateCatGr68,LearningModelStateCatGr912,EnrollmentInPerson,EnrollmentHybrid,EnrollmentVirtual,StaffCount,StaffCountInPerson
West Virginia,WV,District,No,,,,,GILMER COUNTY SCHOOLS,Regular local school district,5400330,022,740,Weekly,10/25/20,10/31/20,In-person,,,,Fully In-Person,,,,646,,,140,
West Virginia,WV,District,No,,,,,GILMER COUNTY SCHOOLS,Regular local school district,5400330,022,740,Weekly,11/1/20,11/7/20,In-person,,,,Fully In-Person,,,,646,,,140,
West Virginia,WV,District,No,,,,,GILMER COUNTY SCHOOLS,Regular local school district,5400330,022,740,Weekly,11/8/20,11/14/20,In-person,,,,Fully In-Person,,,,716,,,140,
West Virginia,WV,District,No,,,,,GILMER COUNTY SCHOOLS,Regular local school district,5400330,022,740,Weekly,11/15/20,11/21/20,In-person,,,,Fully In-Person,,,,716,,,140,
West Virginia,WV,District,No,,,,,GILMER COUNTY SCHOOLS,Regular local school district,5400330,022,740,Weekly,11/22/20,11/28/20,Closed,,,,No School,,,,716,,,140,
West Virginia,WV,District,No,,,,,GILMER COUNTY SCHOOLS,Regular local school district,5400330,022,740,Weekly,11/29/20,12/5/20,Virtual,,,,Fully Remote,,,,716,,,140,
West Virginia,WV,District,No,,,,,GILMER COUNTY SCHOOLS,Regular local school district,5400330,022,740,Weekly,12/6/20,12/12/20,Virtual,,,,Fully Remote,,,,716,,,140,
West Virginia,WV,District,No,,,,,GILMER COUNTY SCHOOLS,Regular local school district,5400330,022,740,Weekly,12/13/20,12/19/20,Virtual,,,,Fully Remote,,,,716,,,140,
West Virginia,WV,District,No,,,,,GILMER COUNTY SCHOOLS,Regular local school district,5400330,022,740,Weekly,12/20/20,12/26/20,Virtual,,,,Fully Remote,,,,716,,,140,
West Virginia,WV,District,No,,,,,GILMER COUNTY SCHOOLS,Regular local school district,5400330,022,740,Weekly,12/27/20,1/2/21,Closed,,,,No School,,,,716,,,140,
West Virginia,WV,District,No,,,,,GILMER COUNTY SCHOOLS,Regular local school district,5400330,022,740,Weekly,1/3/21,1/9/21,Virtual,,,,Fully Remote,,,,716,,,140,
West Virginia,WV,District,No,,,,,GILMER COUNTY SCHOOLS,Regular local school district,5400330,022,740,Weekly,1/10/21,1/16/21,Virtual,,,,Fully Remote,,,,716,,,140,
West Virginia,WV,District,No,,,,,GILMER COUNTY SCHOOLS,Regular local school district,5400330,022,740,Weekly,1/17/21,1/23/21,Hybrid,,,,Blended,,,,709,,,140,
West Virginia,WV,District,No,,,,,GILMER COUNTY SCHOOLS,Regular local school district,5400330,022,740,Weekly,1/24/21,1/30/21,In-person,,,,Fully In-Person,,,,709,,,140,
West Virginia,WV,District,No,,,,,GILMER COUNTY SCHOOLS,Regular local school district,5400330,022,740,Weekly,1/31/21,2/6/21,In-person,,,,Fully In-Person,,,,709,,,140,
West Virginia,WV,District,No,,,,,GILMER COUNTY SCHOOLS,Regular local school district,5400330,022,740,Weekly,2/7/21,2/13/21,In-person,,,,Fully In-Person,,,,709,,,140,
West Virginia,WV,District,No,,,,,GILMER COUNTY SCHOOLS,Regular local school district,5400330,022,740,Weekly,2/14/21,2/20/21,In-person,,,,Fully In-Person,,,,709,,,140,
West Virginia,WV,District,No,,,,,GILMER COUNTY SCHOOLS,Regular local school district,5400330,022,740,Weekly,2/21/21,2/27/21,In-person,,,,Fully In-Person,,,,709,,,140,
West Virginia,WV,District,No,,,,,GILMER COUNTY SCHOOLS,Regular local school district,5400330,022,740,Weekly,2/28/21,3/6/21,In-person,,,,Fully In-Person,,,,709,,,140,
West Virginia,WV,District,No,,,,,GILMER COUNTY SCHOOLS,Regular local school district,5400330,022,740,Weekly,3/7/21,3/13/21,In-person,,,,Fully In-Person,,,,709,,,140,
